,url,title,address,price_dayl,img_address,owner_pic_address,owner_gender,owner_name
11,http://dl.xiaozhu.com/fangzi/128490854901.html,胭脂扣原创房,辽宁省大连市沙河口区凯德和平广场和平现代城C座,298,"https://image.xiaozhustatic3.com/00,800,533/s,1,ueJ,3000,2000,2,3c066c2f.jpg","https://image.xiaozhustatic1.com/21/23,0,26,4461,132,132,d9857a15.jpg",NA,茴xi
12,http://dl.xiaozhu.com/fangzi/116616702403.html,B【山日·泊舍】开发区御龙湾宜住3人,辽宁省大连市开发区御龙湾,500,"https://image.xiaozhustatic3.com/00,800,533/21,0,12,6727,2666,2000,61284ca1.jpg","https://image.xiaozhustatic1.com/21/21,0,61,4180,132,132,0f3cf423.jpg",NA,人生如_屋
13,http://dl.xiaozhu.com/fangzi/128529253401.html,绿野仙踪街景原创房,辽宁省大连市沙河口区凯德和平广场和平现代城C座,298,"https://image.xiaozhustatic3.com/00,800,533/s,1,y86,3000,2000,2,e732e184.jpg","https://image.xiaozhustatic1.com/21/23,0,26,4461,132,132,d9857a15.jpg",NA,茴xi
14,http://dl.xiaozhu.com/fangzi/116618270103.html,E【山日·泊舍】开发区御龙湾宜住4人,辽宁省大连市开发区御龙湾,500,"https://image.xiaozhustatic3.com/00,800,533/21,0,57,6760,1440,1080,9a21869e.jpg","https://image.xiaozhustatic1.com/21/21,0,61,4180,132,132,0f3cf423.jpg",NA,人生如_屋
15,http://dl.xiaozhu.com/fangzi/128585300001.html,情迷地中海主题房,辽宁省大连市沙河口区凯德和平广场和平现代城C座,248,"https://image.xiaozhustatic3.com/00,800,533/s,1,BR0,2999,2000,2,8411833d.jpg","https://image.xiaozhustatic1.com/21/23,0,26,4461,132,132,d9857a15.jpg",NA,茴xi
16,http://dl.xiaozhu.com/fangzi/107303132203.html,hiSEA《静谧之旅》,辽宁省大连市沙河口区中山路425b,158,"https://image.xiaozhustatic3.com/00,800,533/20,0,50,5361,1920,1281,cd57bec1.jpg","https://image.xiaozhustatic1.com/21/13,0,35,29623,343,343,0387ea3d.jpg",Male,Mr张嘉良
17,http://dl.xiaozhu.com/fangzi/31756551003.html,佳境星海广场豪华海景民宿小清新复式loft,辽宁省大连市沙河口区星海广场b3区,258,"https://image.xiaozhustatic3.com/00,800,533/14,0,1,25910,1800,1200,5485d834.jpg","https://image.xiaozhustatic1.com/21/14,0,62,18250,329,329,0630ce69.jpg",Female,Olivia_qq
18,http://dl.xiaozhu.com/fangzi/116217363503.html,D【山日·泊舍】金石滩开发区御龙湾,辽宁省大连市开发区御龙湾,500,"https://image.xiaozhustatic3.com/00,800,533/21,0,31,4614,1440,1080,363175a1.jpg","https://image.xiaozhustatic1.com/21/21,0,61,4180,132,132,0f3cf423.jpg",NA,人生如_屋
19,http://dl.xiaozhu.com/fangzi/131389819403.html,鹿鸣湾 /星海广场/公园圣亚蹦极/超大落地窗,辽宁省大连市沙河口区星海公园595号,135,"https://image.xiaozhustatic3.com/00,950,533/s,1,8ZQ2,1336,750,2,171e7c6b.jpg","https://image.xiaozhustatic1.com/21/17,0,1,21122,329,329,6843df6d.jpg",Female,小猫huijia
20,http://dl.xiaozhu.com/fangzi/40281962401.html,【绿色物语】INS风loft 出门海景游乐场,辽宁省大连市甘井子区钻石湾小区G1,238,"https://image.xiaozhustatic3.com/00,800,533/17,0,18,16164,1920,1281,891f3b58.jpg","https://image.xiaozhustatic1.com/21/17,0,61,7323,260,260,98a0e1bc.jpg",Female,南瓜小姐姐
21,http://dl.xiaozhu.com/fangzi/32973078103.html,hiSEA《时光之旅》,辽宁省大连市沙河口区中山路425B号,158,"https://image.xiaozhustatic3.com/00,800,533/15,0,59,3020,1800,1201,e14b9494.jpg","https://image.xiaozhustatic1.com/21/13,0,35,29623,343,343,0387ea3d.jpg",Male,Mr张嘉良
22,http://dl.xiaozhu.com/fangzi/27968168603.html,星海【山木居】田园风情美宿 地铁口 自助入住,辽宁省大连市沙河口区中山路425B号德源筑座,158,"https://image.xiaozhustatic3.com/00,800,533/13,0,52,10292,1800,1200,ee81e3a8.jpg","https://image.xiaozhustatic1.com/21/12,0,29,13151,260,260,c780c406.jpg",Male,山木居民宿
23,http://dl.xiaozhu.com/fangzi/98789017803.html,佳境星海广场蓝色主题海景房,辽宁省大连市沙河口区星海广场b3区壹品星海小区14号楼,258,"https://image.xiaozhustatic3.com/00,800,533/51,0,8,83290,1800,1200,6a0013b3.jpg","https://image.xiaozhustatic1.com/21/14,0,62,18250,329,329,0630ce69.jpg",Female,Olivia_qq
24,http://dl.xiaozhu.com/fangzi/26060118301.html,星海广场地铁1号线-《阁楼上的光》之观海听涛,辽宁省大连市沙河口区星海广场B3区,168,"https://image.xiaozhustatic3.com/00,800,533/12,0,61,24140,1920,1280,5495c745.jpg","https://image.xiaozhustatic1.com/21/8,0,65,6741,260,260,d017952f.jpg",Male,ying0726
25,http://dl.xiaozhu.com/fangzi/98793251403.html,佳境星海广场粉色少女吊铺loft,辽宁省大连市沙河口区星海广场b3区壹品星海小区14号楼,239,"https://image.xiaozhustatic3.com/00,800,533/51,0,45,83711,1800,1200,11d0d935.jpg","https://image.xiaozhustatic1.com/21/14,0,62,18250,329,329,0630ce69.jpg",Female,Olivia_qq
26,http://dl.xiaozhu.com/fangzi/35624990203.html,柠檬民宿北欧鹿语大床房,辽宁省大连市金州区光明街道178号胜利路,119,"https://image.xiaozhustatic3.com/00,800,533/20,0,25,10477,3000,2000,bce54188.jpg","https://image.xiaozhustatic1.com/21/21,0,93,41013,329,329,baf41d66.jpg",Male,瑞柏柠檬精品民宿
27,http://dl.xiaozhu.com/fangzi/94455488401.html,西安路罗斯福日系双卧室民宿,辽宁省大连市沙河口区西安路139号罗斯福公寓B座,292,"https://image.xiaozhustatic3.com/00,800,533/19,0,55,44868,1920,1281,365b393f.jpg","https://image.xiaozhustatic1.com/21/11,0,38,11328,260,260,19f99fab.jpg",Female,燕嘟嘟
28,http://dl.xiaozhu.com/fangzi/94704651101.html,星海广场地铁1号线《滨城一宅》阳光充沛大床房,辽宁省大连市沙河口区星海广场B3区,168,"https://image.xiaozhustatic3.com/00,800,533/51,0,6,49125,1920,1281,03ea7ea8.jpg","https://image.xiaozhustatic1.com/21/8,0,65,6741,260,260,d017952f.jpg",Male,ying0726
29,http://dl.xiaozhu.com/fangzi/101822929903.html,大连宿间 近星海广场和平广场/动物园圣亚海洋,辽宁省大连市沙河口区中山路552号和平现代城D座,158,"https://image.xiaozhustatic3.com/00,800,533/51,0,90,115270,2996,2000,0a6d7fdd.jpg","https://image.xiaozhustatic1.com/21/11,0,10,12350,329,329,dc2a56e0.jpg",Female,大连宿间
30,http://dl.xiaozhu.com/fangzi/94372244403.html,美宿「旧梦」星海广场商圈/巨幕影院/近地铁站,辽宁省大连市沙河口区星海广场星海花园,258,"https://image.xiaozhustatic3.com/00,800,533/51,0,28,31479,2999,2000,6d12a0ed.jpg","https://image.xiaozhustatic1.com/21/51,0,14,579,260,260,074e37cb.jpg",Female,惜缘居
31,http://dl.xiaozhu.com/fangzi/37459445503.html,西安路繁华商圈loft复式清新雅居,辽宁省大连市沙河口区长兴街98号,198,"https://image.xiaozhustatic3.com/00,800,533/51,0,84,16807,1800,1200,70d5b215.jpg","https://image.xiaozhustatic1.com/21/10,0,33,10100,329,329,d7351853.jpg",Female,若水1398
32,http://dl.xiaozhu.com/fangzi/124998355703.html,辰熙星海国际二楼经济大床房整租,辽宁省大连市沙河口区中山路688号辰熙星海国际大厦2楼,78,"https://image.xiaozhustatic3.com/00,802,533/22,0,65,27956,3006,2000,f755d054.jpg","https://image.xiaozhustatic1.com/21/22,0,48,28458,132,132,b39562d0.jpg",Male,ihA_rc
33,http://dl.xiaozhu.com/fangzi/124999544601.html,辰熙星海国际二楼床位六人间月租,辽宁省大连市沙河口区中山路688号辰熙星海国际大厦2楼,37,"https://image.xiaozhustatic3.com/00,801,533/22,0,2,28272,3005,2000,650e70d6.jpg","https://image.xiaozhustatic1.com/21/22,0,48,28458,132,132,b39562d0.jpg",Male,ihA_rc
34,http://dl.xiaozhu.com/fangzi/127031104203.html,近火车站2号地铁线港汇中心豪华温馨大床房整租,辽宁省大连市中山区普照街50号 港汇中心民宿,139,"https://image.xiaozhustatic3.com/00,800,533/23,0,42,11090,2673,2000,78c5f8bd.jpg","https://image.xiaozhustatic1.com/21/23,0,51,10967,168,201,4cb7aa54.jpg",Female,tianxiao97
35,http://dl.xiaozhu.com/fangzi/125983296801.html,大连开发区木瓜民宿 欧式风格 湖景美宅,辽宁省大连市开发区万国宫馆三期15号楼1单元,139,"https://image.xiaozhustatic3.com/00,800,533/23,0,94,6261,2666,2000,3c07e1f9.jpg","https://image.xiaozhustatic1.com/21/51,0,38,51296,260,260,f33ca472.jpg",Male,木瓜民宿小二
36,http://dl.xiaozhu.com/fangzi/37797521801.html,「瘾居•初见年华」星海广场北欧风时尚海景复式,辽宁省大连市沙河口区星海广场B3区 壹品星海,268,"https://image.xiaozhustatic3.com/00,800,533/18,0,57,19245,1920,1281,ba2b8c84.jpg","https://image.xiaozhustatic1.com/21/51,0,50,21970,364,363,ba19e6d3.jpg",Female,不爱焦糖玛奇朵
37,http://dl.xiaozhu.com/fangzi/101765647001.html,星海广场地铁站 投影浴缸电动马桶 豪华大床房,辽宁省大连市沙河口区中山路584号 东方星海A座,188,"https://image.xiaozhustatic3.com/00,800,533/51,0,6,101402,2999,2000,95df8210.jpg","https://image.xiaozhustatic1.com/21/51,0,94,105688,364,363,fcf8f97d.jpg",Female,别看价钱看人均
38,http://dl.xiaozhu.com/fangzi/8687940063.html,富贵贰号宅－近地铁，3站至机场，5站至市中心,辽宁省大连市甘井子区红旗西路保利N＋公寓,198,"https://image.xiaozhustatic3.com/00,800,533/9,0,1,8587,1920,1280,c7e406cc.jpg","https://image.xiaozhustatic1.com/21/17,0,87,5934,260,260,18cdd89d.jpg",Female,赵富贵_花开
39,http://dl.xiaozhu.com/fangzi/125265432303.html,美宿「海之恋」海景哦星海公园星海广场附近,辽宁省大连市沙河口区宏都·筑景,228,"https://image.xiaozhustatic3.com/00,800,533/23,0,6,3373,2999,2000,75d3aca5.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
40,http://dl.xiaozhu.com/fangzi/116962749503.html,（普罗旺斯的浪漫）海景超大投影/圣亚星海公园,辽宁省大连市沙河口区沙河口区中山路517号,115,"https://image.xiaozhustatic3.com/00,800,533/21,0,77,8387,2992,2000,0598d1c5.jpg","https://image.xiaozhustatic1.com/21/17,0,1,21122,329,329,6843df6d.jpg",Female,小猫huijia
41,http://dl.xiaozhu.com/fangzi/11181247559.html,星海广场-全配一室一厅5人海景家庭套房,辽宁省大连市沙河口区星海广场B3区壹品星海14栋,145,"https://image.xiaozhustatic3.com/00,800,533/10,0,33,7937,1800,1201,0718eb9f.jpg","https://image.xiaozhustatic1.com/21/9,0,47,14080,376,375,061b22fe.jpg",Female,乐影随行
42,http://dl.xiaozhu.com/fangzi/12568600.html,西安路商圈 复古可爱舒适情侣套间,辽宁省大连市沙河口区582号,138,"https://image.xiaozhustatic3.com/00,800,533/2,0,22,3613,1800,1200,51adfeb5.jpg","https://image.xiaozhustatic1.com/21/8,0,2,8567,260,260,ddd0cb44.jpg",Male,小猪用户1208****
43,http://dl.xiaozhu.com/fangzi/129412609703.html,星海会展地铁旁轰趴loft巨幕投影房4-8人,辽宁省大连市沙河口区星河二街星海凯泰铭座B座8楼,329,"https://image.xiaozhustatic3.com/00,853,533/s,1,6zJR,3200,2000,2,c03e6955.jpg","https://image.xiaozhustatic1.com/21/s,3,1Gyz,352,352,2,40526324.jpg",Male,duoqing911
44,http://dl.xiaozhu.com/fangzi/35534461503.html,佳境星海广场海景喷泉景观房,辽宁省大连市沙河口区星海广场b3区14号楼,228,"https://image.xiaozhustatic3.com/00,800,533/16,0,64,22010,1800,1200,0adfe38e.jpg","https://image.xiaozhustatic1.com/21/14,0,62,18250,329,329,0630ce69.jpg",Female,Olivia_qq
45,http://dl.xiaozhu.com/fangzi/31092462603.html,美宿「天马行空」近体育场/巨幕影院/近机场,辽宁省大连市甘井子区汇信街7号（远洋广场公寓楼）,198,"https://image.xiaozhustatic3.com/00,800,533/14,0,97,18070,2999,2000,22e4a185.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
46,http://dl.xiaozhu.com/fangzi/94216721503.html,【遇见大连】市中心民主广场简约一室整租,辽宁省大连市中山区发达街18号港湾隽景c区,129,"https://image.xiaozhustatic3.com/00,800,533/51,0,26,44098,1800,1200,9cb88679.jpg","https://image.xiaozhustatic1.com/21/51,0,25,52916,329,329,9273f3da.jpg",Male,榴莲之家
47,http://dl.xiaozhu.com/fangzi/94796768603.html,美宿「黄昏」海景！星海/跨海大桥/星海公园,辽宁省大连市沙河口区壹品星海41号楼,268,"https://image.xiaozhustatic3.com/00,800,533/51,0,87,35910,2999,2000,4f58beab.jpg","https://image.xiaozhustatic1.com/21/51,0,14,579,260,260,074e37cb.jpg",Female,惜缘居
48,http://dl.xiaozhu.com/fangzi/28749881103.html,大连北站南出口，汽车学院，宜家风格，智能门锁,辽宁省大连市甘井子区泉水D2区玉泉街,169,"https://image.xiaozhustatic3.com/00,800,533/14,0,24,11019,1800,1201,83a86131.jpg","https://image.xiaozhustatic1.com/21/20,0,92,37470,260,260,9378e58e.jpg",Female,心中的角落
49,http://dl.xiaozhu.com/fangzi/4836848114.html,星海广场地铁1号线-《阁楼上的光》之邻海茗居,辽宁省大连市沙河口区星海广场B3区,138,"https://image.xiaozhustatic3.com/00,800,533/10,0,51,4010,1920,1281,c9b684a0.jpg","https://image.xiaozhustatic1.com/21/8,0,65,6741,260,260,d017952f.jpg",Male,ying0726
50,http://dl.xiaozhu.com/fangzi/10719885360.html,星海公园浴场、海洋世界对面超值两室一厅家庭房,辽宁省大连市沙河口区中山路519号,298,"https://image.xiaozhustatic3.com/00,800,533/10,0,54,4060,1920,1281,fb89b2e7.jpg","https://image.xiaozhustatic1.com/21/8,0,20,15168,160,160,afba48ea.jpg",Male,大连小徐
51,http://dl.xiaozhu.com/fangzi/130186472201.html,【木星之恋】—欧式轻奢风/开发区万达,辽宁省大连市开发区辽河西路万达广场,119,"https://image.xiaozhustatic3.com/00,800,533/s,1,6YHG,2666,2000,2,796d81ae.jpg","https://image.xiaozhustatic1.com/21/21,0,70,37694,414,415,066a921b.jpg",Female,木木_95
52,http://dl.xiaozhu.com/fangzi/121700274003.html,2号地铁口嘉和广场大床房！近火车站东港老虎滩,辽宁省大连市中山区明泽街82号嘉和广场,156,"https://image.xiaozhustatic3.com/00,800,533/23,0,78,12375,2666,2000,027aaa3a.jpg","https://image.xiaozhustatic1.com/21/22,0,36,3433,260,260,34efcfc2.jpg",Female,香蕉小蚊子
53,http://dl.xiaozhu.com/fangzi/123608317503.html,美宿「浪花」海景哦！繁华商圈！近星海广场,辽宁省大连市沙河口区辰熙星海国际大厦,228,"https://image.xiaozhustatic3.com/00,800,533/22,0,82,22335,2999,2000,89c42c58.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
54,http://dl.xiaozhu.com/fangzi/128597983503.html,美宿「海蓝」巨幕影院/地铁商圈/步行星海,辽宁省大连市沙河口区和平现代城D座,188,"https://image.xiaozhustatic3.com/00,800,533/s,1,Ddy,2999,2000,2,1ebc01f7.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
55,http://dl.xiaozhu.com/fangzi/27550820303.html,美宿「吉普赛女郎」封闭小区/紧邻/地铁北站,辽宁省大连市甘井子区亿合现代城,228,"https://image.xiaozhustatic3.com/00,800,533/13,0,32,12264,1920,1281,4f7b9079.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
56,http://dl.xiaozhu.com/fangzi/104856205001.html,【和风物语】日式大床房 开发区左岸轻轨沿线,辽宁省大连市金州区开发区黄海西路赤峰街交叉口左岸经典小区1号楼,186,"https://image.xiaozhustatic3.com/00,800,533/20,0,67,25623,1800,1200,1a29617e.jpg","https://image.xiaozhustatic1.com/21/51,0,58,12315,375,376,c43b9374.jpg",Female,安琪香舍
57,http://dl.xiaozhu.com/fangzi/129161607201.html,大连开发区木瓜民宿 湖景美宅 温馨惬意自带酒,辽宁省大连市开发区万国宫馆三期15号楼1单元,169,"https://image.xiaozhustatic3.com/00,800,533/s,1,1RSa,2666,2000,2,151cec83.jpg","https://image.xiaozhustatic1.com/21/51,0,38,51296,260,260,f33ca472.jpg",Male,木瓜民宿小二
58,http://dl.xiaozhu.com/fangzi/25140662603.html,开发区红梅文园海景民宿近民院大床房整租,辽宁省大连市开发区松竹梅路文园海景,208,"https://image.xiaozhustatic3.com/00,800,533/12,0,12,26849,1920,1280,cc21d085.jpg","https://image.xiaozhustatic1.com/21/23,0,93,5038,260,260,6cb1b165.jpg",Female,Matio
59,http://dl.xiaozhu.com/fangzi/101595017003.html,美宿「海宿」海景哦！星海广场星海公园步行,辽宁省大连市沙河口区壹品星海13号楼,258,"https://image.xiaozhustatic3.com/00,800,533/51,0,27,105126,2999,2000,97070474.jpg","https://image.xiaozhustatic1.com/21/51,0,14,579,260,260,074e37cb.jpg",Female,惜缘居
60,http://dl.xiaozhu.com/fangzi/130754359603.html,美宿「金枝」长租优惠/西安路商圈/双地铁,辽宁省大连市沙河口区金色年华公馆,198,"https://image.xiaozhustatic3.com/00,800,533/s,1,7JGw,2999,2000,2,ed293f45.jpg","https://image.xiaozhustatic1.com/21/20,0,1,21348,414,415,8960edd1.jpg",NA,美宿海风
61,http://dl.xiaozhu.com/fangzi/24577409403.html,大连宿间 近星海广场和平商场 动物园圣亚城堡,辽宁省大连市沙河口区中山路552号和平现代城D座,158,"https://image.xiaozhustatic3.com/00,800,533/12,0,33,14245,1920,1280,b740c4a0.jpg","https://image.xiaozhustatic1.com/21/11,0,10,12350,329,329,dc2a56e0.jpg",Female,大连宿间
62,http://dl.xiaozhu.com/fangzi/121283952003.html,美宿「伊景」月租优惠劳动公园巨幕影院,辽宁省大连市中山区解放路伊景华园B座,158,"https://image.xiaozhustatic3.com/00,800,533/22,0,92,2157,2999,2000,f98ea78b.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
63,http://dl.xiaozhu.com/fangzi/92429274103.html,佳境星海广场现代清新loft,辽宁省大连市沙河口区壹品星海小区14号楼,268,"https://image.xiaozhustatic3.com/00,800,533/51,0,8,24356,1800,1200,98640fe5.jpg","https://image.xiaozhustatic1.com/21/14,0,62,18250,329,329,0630ce69.jpg",Female,Olivia_qq
64,http://dl.xiaozhu.com/fangzi/101767017201.html,星海广场地铁站 观景喷泉 投影 家庭八人套房,辽宁省大连市沙河口区中山路584号 东方星海A座,188,"https://image.xiaozhustatic3.com/00,800,533/51,0,87,100278,2999,2000,d1ed6602.jpg","https://image.xiaozhustatic1.com/21/51,0,94,105688,364,363,fcf8f97d.jpg",Female,别看价钱看人均
65,http://dl.xiaozhu.com/fangzi/113203912901.html,威尼斯水城/音乐喷泉/100平米二室二厅二卫,辽宁省大连市中山区中山区港浦路51号维多利亚公馆A座,350,"https://image.xiaozhustatic3.com/00,800,533/21,0,98,33266,1862,1242,95cf8639.jpg","https://image.xiaozhustatic1.com/21/20,0,6,26593,364,363,bc165993.jpg",Female,牟洪梅
66,http://dl.xiaozhu.com/fangzi/129198810303.html,美宿「摩尔」长租优惠/万达商圈近星海广场,辽宁省大连市高新园区因特摩尔,248,"https://image.xiaozhustatic3.com/00,800,533/s,1,1TJs,2999,2000,2,83823e14.jpg","https://image.xiaozhustatic1.com/21/20,0,1,21348,414,415,8960edd1.jpg",NA,美宿海风
67,http://dl.xiaozhu.com/fangzi/129843661201.html,火烈鸟主题大床房,辽宁省大连市旅顺口区华发新城1号楼,189,"https://image.xiaozhustatic3.com/00,800,533/s,1,5XSE,2666,2000,2,d78902e8.jpg","https://image.xiaozhustatic1.com/21/s,3,1VrD,270,270,2,0c090f70.jpg",Male,U趣海景民宿
68,http://dl.xiaozhu.com/fangzi/93423044503.html,美宿「夜色」海景哦！巨幕影院/星海/跨海大桥,辽宁省大连市沙河口区壹品星海11号楼,268,"https://image.xiaozhustatic3.com/00,800,533/18,0,65,27752,2999,2000,e85fdff8.jpg","https://image.xiaozhustatic1.com/21/51,0,14,579,260,260,074e37cb.jpg",Female,惜缘居
69,http://dl.xiaozhu.com/fangzi/127990140703.html,星海广场 会展中心地铁口 轻奢美式浴缸套房,辽宁省大连市沙河口区星海凯泰铭座,308,"https://image.xiaozhustatic3.com/00,800,533/s,2,e8u,1800,1200,2,e2574347.jpg","https://image.xiaozhustatic1.com/21/23,0,80,5133,260,260,d17b9c73.jpg",Male,VKHouse网红民宿
70,http://dl.xiaozhu.com/fangzi/29702283803.html,美宿「春野」体育场/机场北站/华南商圈/地铁,辽宁省大连市甘井子区亿合现代城A5号楼,228,"https://image.xiaozhustatic3.com/00,800,533/14,0,14,67,1800,1200,cd35cc9f.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
71,http://dl.xiaozhu.com/fangzi/121293459403.html,美宿「留白」和平商圈/地铁商圈/步行星海,辽宁省大连市沙河口区和平现代城D座,188,"https://image.xiaozhustatic3.com/00,800,533/22,0,92,2146,2999,2000,a89d4289.jpg","https://image.xiaozhustatic1.com/21/10,0,36,21838,268,268,35875c62.jpg",Male,美宿日记
72,http://dl.xiaozhu.com/fangzi/104901084803.html,富贵伍号宅–缝纫机女孩，近地铁口，三站至机场,辽宁省大连市甘井子区红旗西路保利N＋公寓,198,"https://image.xiaozhustatic3.com/00,800,533/19,0,15,9454,2999,2000,f64a34a2.jpg","https://image.xiaozhustatic1.com/21/17,0,87,5934,260,260,18cdd89d.jpg",Female,赵富贵_花开
73,http://dl.xiaozhu.com/fangzi/31874634703.html,星海广场地铁站 星海泳场 工业风高层大床房,辽宁省大连市沙河口区中山路584号东方星海B座,388,"https://image.xiaozhustatic3.com/00,800,533/14,0,52,26542,1800,1201,a3885919.jpg","https://image.xiaozhustatic1.com/21/14,0,20,19335,217,217,ce02b54c.jpg",Female,Sophieyw
74,http://dl.xiaozhu.com/fangzi/127991694303.html,星海广场 会展中心地铁口 海景家庭套房,辽宁省大连市沙河口区星海凯泰铭座,228,"https://image.xiaozhustatic3.com/00,800,533/s,2,eg8,1800,1200,2,f5fa061d.jpg","https://image.xiaozhustatic1.com/21/23,0,80,5133,260,260,d17b9c73.jpg",Male,VKHouse网红民宿
75,http://dl.xiaozhu.com/fangzi/110862599301.html,大连·西岗·新开路万达民宿一室一厅禅意房整租,辽宁省大连市西岗区西岗区新开路万达公寓,198,"https://image.xiaozhustatic3.com/00,800,533/20,0,95,12744,2666,2000,b5c7998e.jpg","https://image.xiaozhustatic1.com/21/20,0,55,12013,260,260,9b553649.jpg",Male,渡仁
76,http://dl.xiaozhu.com/fangzi/104930084801.html,大连 星海广场 近地铁  近星海公园复试海景,辽宁省大连市沙河口区壹品星海,268,"https://image.xiaozhustatic3.com/00,800,533/19,0,46,2052,2999,2000,3ab7fa48.jpg","https://image.xiaozhustatic1.com/21/14,0,77,10067,260,260,47abc72a.jpg",Female,爱诺诺168
77,http://dl.xiaozhu.com/fangzi/130185472601.html,【木星之恋】—森林风大床房/开发区万达,辽宁省大连市开发区辽河西路万达广场,89,"https://image.xiaozhustatic3.com/00,800,533/s,1,6YBw,2666,2000,2,ed244df3.jpg","https://image.xiaozhustatic1.com/21/21,0,70,37694,414,415,066a921b.jpg",Female,木木_95
